budget,genres,id,release_date,runtime,title,score
0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10749, ""name"": ""Romance""}]",10279,1999-07-02,142,Summer of Sam,6.3
22000000,"[{""id"": 35, ""name"": ""Comedy""}]",2294,2001-08-22,104,Jay and Silent Bob Strike Back,6.4
30000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2176,2001-09-14,106,The Glass House,5.4
22000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",270487,2016-02-05,106,"Hail, Caesar!",5.7
22000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",19366,2001-04-06,98,Josie and the Pussycats,5.3
22000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",204082,2013-11-27,100,Homefront,6.4
22000000,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 27, ""name"": ""Horror""}]",24100,2000-10-27,95,The Little Vampire,6.1
22000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",1599,2004-09-10,106,I Heart Huckabees,6.2
22000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",5550,1993-04-17,104,RoboCop 3,4.2
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",30379,2001-09-07,104,Megiddo: The Omega Code 2,3.6
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",42586,1970-01-01,107,Darling Lili,4.9
70000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10749, ""name"": ""Romance""}]",17709,1999-08-27,77,Dudley Do-Right,3.8
25000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",287948,2015-09-03,96,The Transporter Refueled,5.2
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",7548,2004-09-16,114,The Libertine,5.9
21000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10752, ""name"": ""War""}]",9075,2006-09-01,145,Black Book,7.2
22000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}, {""id"": 10402, ""name"": ""Music""}]",11661,2005-11-09,116,Joyeux Noël,7.2
2000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",109513,2012-08-22,100,Hit & Run,5.5
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",12085,2008-01-17,104,Mad Money,5.9
22000000,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",204922,2014-09-03,92,Before I Go to Sleep,6.2
22000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}]",38985,1977-06-24,121,Sorcerer,7.4
22000000,"[{""id"": 18, ""name"": ""Drama""}]",44113,2010-10-07,105,Stone,5.2
0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",21494,2007-01-31,115,Moliere,6.7
22000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",164457,2013-12-06,116,Out of the Furnace,6.5
25000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 80, ""name"": ""Crime""}]",4566,2007-09-28,119,Michael Clayton,6.5
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",17795,1996-12-20,101,My Fellow Americans,6.3
21500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",1073,1999-03-19,117,Arlington Road,7
22000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10749, ""name"": ""Romance""}]",153158,2013-07-18,106,Underdogs,6
17000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]",81836,2012-04-20,111,To Rome with Love,5.6
18000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",10724,1982-06-13,136,Firefox,5.5
21000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",9473,1999-06-30,81,"South Park: Bigger, Longer & Uncut",7.1
9000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",2196,2007-02-09,90,Death at a Funeral,6.9
21000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",1499,1993-03-17,96,Teenage Mutant Ninja Turtles III,5.1
32000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",20857,2001-09-14,106,Hardball,6.3
21000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",82693,2012-09-08,122,Silver Linings Playbook,6.9
21000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",1646,2007-01-05,123,Freedom Writers,7.5
0,"[{""id"": 18, ""name"": ""Drama""}]",44944,2010-11-05,134,For Colored Girls,7
21000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",4108,2002-10-02,92,The Transporter,6.6
20000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}]",8456,2008-03-04,115,Never Back Down,6.4
21000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",7341,1999-03-11,104,The Rage: Carrie 2,5.1
17000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",19255,2009-06-05,98,Away We Go,6.7
21000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",10187,2008-08-01,120,Swing Vote,5.8
21000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",31005,2002-09-09,117,Moonlight Mile,6.5
30000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",49517,2011-09-16,127,Tinker Tailor Soldier Spy,6.6
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",44857,1999-10-22,102,Molly,5.5
21000000,"[{""id"": 18, ""name"": ""Drama""}]",50780,2011-02-11,91,The Beaver,6.3
35000000,"[{""id"": 35, ""name"": ""Comedy""}]",16363,1982-07-23,114,The Best Little Whorehouse in Texas,5.9
15000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 27, ""name"": ""Horror""}]",1946,1999-04-14,97,eXistenZ,6.7
18000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}]",85,1981-06-12,115,Raiders of the Lost Ark,7.7
18000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}]",772,1992-11-19,120,Home Alone 2: Lost in New York,6.3
20000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}]",840,1977-11-16,135,Close Encounters of the Third Kind,7.2
38000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",9682,2006-08-11,90,Pulse,5
20000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",96,1987-05-18,100,Beverly Hills Cop II,6.1
20000000,"[{""id"": 35, ""name"": ""Comedy""}]",10678,2003-03-07,105,Bringing Down the House,5.4
19000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",274,1991-02-01,119,The Silence of the Lambs,8.1
20000000,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 35, ""name"": ""Comedy""}]",8872,1992-02-14,94,Wayne's World,6.5
20000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 99, ""name"": ""Documentary""}, {""id"": 28, ""name"": ""Action""}]",16290,2010-10-15,94,Jackass 3D,6.4
20000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",579,1978-06-16,116,Jaws 2,5.9
20000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",14405,2008-10-03,91,Beverly Hills Chihuahua,4.9
13000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",138843,2013-07-18,112,The Conjuring,7.4
32000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10749, ""name"": ""Romance""}]",11637,2005-01-20,95,Are We There Yet?,5.2
20000000,"[{""id"": 35, ""name"": ""Comedy""}]",226486,2014-07-02,97,Tammy,5
35000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",1584,2003-10-03,108,School of Rock,6.7
18000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}]",9312,1995-08-18,101,Mortal Kombat,5.4
37000000,"[{""id"": 35, ""name"": ""Comedy""}]",12153,2004-06-23,109,White Chicks,6.3
20000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",65057,2011-09-09,115,The Descendants,6.7
20000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",8326,2003-04-18,117,Holes,6.7
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10749, ""name"": ""Romance""}]",35690,2010-03-31,107,The Last Song,6.9
20000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",76203,2013-10-18,134,12 Years a Slave,7.9
20000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",13497,2002-12-13,118,Drumline,6.2
20000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",35688,2010-04-02,121,Why Did I Get Married Too?,6.1
20000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",162,1990-12-05,105,Edward Scissorhands,7.5
20000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",296096,2016-06-02,110,Me Before You,7.6
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",103370,2012-06-29,114,Madea's Witness Protection,5.9
1800000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",1051,1971-10-09,104,The French Connection,7.4
20000000,"[{""id"": 35, ""name"": ""Comedy""}]",376659,2016-07-28,100,Bad Moms,6.3
20000000,"[{""id"": 35, ""name"": ""Comedy""}]",10073,2006-02-17,83,Date Movie,3.6
20000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",16690,2002-02-14,72,Return to Never Land,6.1
20000000,"[{""id"": 36, ""name"": ""History""}, {""id"": 18, ""name"": ""Drama""}]",273895,2014-12-25,127,Selma,7.4
20000000,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}]",14873,2003-02-07,72,The Jungle Book 2,5.6
20000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",8968,2005-02-04,89,Boogeyman,4.6
20000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",9963,2007-02-08,96,Premonition,5.8
30000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",15655,2000-02-11,77,The Tigger Movie,6.3
20000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",21208,2009-07-24,123,Orphan,6.7
20000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",272878,2015-06-26,111,Max,6.8
20000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",9760,2007-01-25,86,Epic Movie,3.2
20000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 36, ""name"": ""History""}]",314365,2015-11-06,128,Spotlight,7.8
20000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",13279,2008-09-19,110,Lakeview Terrace,5.9
20000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",1975,2006-10-13,102,The Grudge 2,5.2
20000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",33644,1998-08-14,124,How Stella Got Her Groove Back,6
0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",1649,1991-07-19,98,Bill & Ted's Bogus Journey,5.9
20000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]",9895,2006-10-09,115,Man of the Year,5.8
20000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}]",9570,1979-12-18,98,The Black Hole,6.1
20000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",27579,2010-08-31,104,The American,5.8
20000000,"[{""id"": 18, ""name"": ""Drama""}]",16052,1997-03-21,127,Selena,7
20000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}]",40264,2010-08-18,82,Vampires Suck,4.2
25000000,"[{""id"": 18, ""name"": ""Drama""}]",1164,2006-09-08,143,Babel,6.9
19800000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",239678,2014-09-10,103,This Is Where I Leave You,6.5
20000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",14359,2008-11-27,104,Doubt,7
32000000,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",3989,2004-10-10,98,Team America: World Police,6.6
20000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",76617,2013-01-03,92,Texas Chainsaw 3D,5.3
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",1710,1995-10-27,124,Copycat,6.4
20000000,"[{""id"": 35, ""name"": ""Comedy""}]",4258,2013-04-11,86,Scary Movie 5,4.6
20000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 37, ""name"": ""Western""}, {""id"": 10402, ""name"": ""Music""}]",20391,1969-10-15,158,Paint Your Wagon,6.2
20000000,"[{""id"": 36, ""name"": ""History""}, {""id"": 18, ""name"": ""Drama""}]",10139,2008-11-26,128,Milk,7.1
20000000,"[{""id"": 28, ""name"": ""Action""}]",335778,2016-02-19,107,Risen,5.7
35000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",9645,2002-10-25,91,Ghost Ship,5.3
19000000,"[{""id"": 35, ""name"": ""Comedy""}]",55465,2011-11-04,108,A Very Harold & Kumar Christmas,6
20000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",617,1998-03-20,108,Wild Things,6.3
0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",19904,2009-10-16,101,The Stepfather,5.4
20000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",48289,2010-04-11,113,The Debt,6.3
30000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10402, ""name"": ""Music""}]",243,2000-03-17,113,High Fidelity,7
20000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",6933,2008-01-04,87,One Missed Call,4.7
20000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",17182,1996-01-12,101,Eye for an Eye,5.8
20000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",8848,2008-02-28,112,The Bank Job,6.6
20000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",38,2004-03-19,108,Eternal Sunshine of the Spotless Mind,7.9
20000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",38303,2010-09-24,105,You Again,6
20000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",1266,2008-04-10,109,Street Kings,6.3
20000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",107985,2013-07-18,109,The World's End,6.7
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",14043,2007-06-15,99,Nancy Drew,5.8
20000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",19901,2009-01-06,98,Daybreakers,6
20000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",34016,2010-03-11,104,She's Out of My League,5.9
20000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",59860,2011-07-01,109,Monte Carlo,6
9000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",10069,2006-03-24,100,Stay Alive,5.3
0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 37, ""name"": ""Western""}, {""id"": 18, ""name"": ""Drama""}]",9588,1990-10-17,119,Quigley Down Under,6.5
20000000,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}]",12819,2010-09-17,88,Alpha and Omega,5.3
20000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",9954,2006-09-08,97,The Covenant,5.2
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",10115,2006-04-21,105,Stick It,6.3
40000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",25132,2009-08-21,89,Shorts,5.1
20000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",577,1995-05-20,106,To Die For,6.7
20000000,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}]",328387,2016-07-27,96,Nerve,7.1
20000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 37, ""name"": ""Western""}, {""id"": 80, ""name"": ""Crime""}]",12690,2008-09-12,115,Appaloosa,6.3
20000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",9945,1998-04-15,108,Vampires,5.8
806948,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",539,1960-06-16,109,Psycho,8.2
20000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]",13596,2008-09-19,101,My Best Friend's Girl,5.4
20000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",226857,2014-02-12,103,Endless Love,6.7
20000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",13159,2007-05-11,113,Georgia Rule,5.6
20000000,"[{""id"": 35, ""name"": ""Comedy""}]",47941,1981-07-31,98,Under the Rainbow,4.9
20000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",526,1985-03-27,121,Ladyhawke,6.8
20000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",22796,1998-09-11,114,Simon Birch,6.5
20000000,"[{""id"": 18, ""name"": ""Drama""}]",2355,2007-03-23,124,Reign Over Me,7.1
15000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]",5915,2007-09-11,148,Into the Wild,7.8
